id,joy,sadness,anger,fear,surprise
eng_test_track_c_02037,0,0,0,1,0
eng_test_track_c_02038,0,1,0,0,1
eng_test_track_c_02039,0,1,0,1,0
eng_test_track_c_02040,1,0,0,0,0
eng_test_track_c_02041,0,0,0,1,0
eng_test_track_c_02042,1,0,0,0,1
eng_test_track_c_02043,0,0,1,0,0
eng_test_track_c_02044,1,0,0,0,1
eng_test_track_c_02045,1,0,0,0,0
eng_test_track_c_02046,0,0,0,1,0
eng_test_track_c_02047,0,1,0,1,0
eng_test_track_c_02048,0,0,0,1,1
eng_test_track_c_02049,1,0,0,1,1
eng_test_track_c_02050,0,0,0,1,0
eng_test_track_c_02051,0,0,0,1,1
eng_test_track_c_02052,0,0,0,1,0
eng_test_track_c_02053,0,0,1,1,0
eng_test_track_c_02054,1,0,0,0,0
eng_test_track_c_02055,0,0,0,1,0
eng_test_track_c_02056,0,0,0,0,1
eng_test_track_c_02057,0,0,0,0,0
eng_test_track_c_02058,0,0,1,1,1
eng_test_track_c_02059,1,0,0,0,0
eng_test_track_c_02060,1,0,0,0,1
eng_test_track_c_02061,1,0,0,0,0
eng_test_track_c_02062,1,0,0,0,1
eng_test_track_c_02063,0,0,0,1,1
eng_test_track_c_02064,0,0,1,0,0
eng_test_track_c_02065,0,0,0,1,0
eng_test_track_c_02066,0,0,0,1,1
eng_test_track_c_02067,1,0,0,0,0
eng_test_track_c_02068,0,0,0,1,0
eng_test_track_c_02069,0,0,0,1,0
eng_test_track_c_02070,0,0,0,1,0
eng_test_track_c_02071,1,0,0,0,1
eng_test_track_c_02072,0,0,0,0,0
eng_test_track_c_02073,0,0,0,1,1
eng_test_track_c_02074,1,1,0,0,1
eng_test_track_c_02075,1,0,0,1,1
eng_test_track_c_02076,1,0,0,1,1
eng_test_track_c_02077,0,0,0,1,1
eng_test_track_c_02078,1,0,0,0,0
eng_test_track_c_02079,0,1,0,1,0
eng_test_track_c_02080,0,0,0,1,1
eng_test_track_c_02081,1,0,0,0,0
eng_test_track_c_02082,1,0,0,0,0
eng_test_track_c_02083,1,0,0,0,1
eng_test_track_c_02084,1,0,0,0,1
eng_test_track_c_02085,0,0,0,1,1
eng_test_track_c_02086,0,1,0,1,1
eng_test_track_c_02087,0,0,0,0,0
eng_test_track_c_02088,1,0,0,1,0
eng_test_track_c_02089,0,0,0,0,0
eng_test_track_c_02090,0,1,0,0,0
eng_test_track_c_02091,0,0,0,0,0
eng_test_track_c_02092,1,0,0,0,0
eng_test_track_c_02093,0,0,0,1,0
eng_test_track_c_02094,0,1,0,1,0
eng_test_track_c_02095,0,1,0,1,0
eng_test_track_c_02096,0,1,0,1,1
eng_test_track_c_02097,1,0,0,0,1
eng_test_track_c_02098,0,1,0,1,0
eng_test_track_c_02099,0,0,1,1,0
eng_test_track_c_02100,0,0,0,1,0
eng_test_track_c_02101,1,0,0,0,0
eng_test_track_c_02102,0,1,0,1,0
eng_test_track_c_02103,0,1,0,1,0
eng_test_track_c_02104,0,0,0,0,0
eng_test_track_c_02105,0,1,0,1,0
eng_test_track_c_02106,0,0,0,0,0
eng_test_track_c_02107,1,1,0,0,0
eng_test_track_c_02108,0,0,0,0,0
eng_test_track_c_02109,0,0,0,0,1
eng_test_track_c_02110,0,0,0,1,1
eng_test_track_c_02111,0,0,1,1,0
eng_test_track_c_02112,0,0,0,1,0
eng_test_track_c_02113,1,0,0,0,1
eng_test_track_c_02114,0,1,1,1,1
eng_test_track_c_02115,0,0,0,0,0
eng_test_track_c_02116,1,0,0,0,1
eng_test_track_c_02117,1,0,0,0,0
eng_test_track_c_02118,0,0,0,1,0
eng_test_track_c_02119,0,0,0,0,0
eng_test_track_c_02120,0,1,0,1,1
eng_test_track_c_02121,0,0,0,1,1
eng_test_track_c_02122,0,1,0,1,0
eng_test_track_c_02123,0,0,0,1,1
eng_test_track_c_02124,0,0,0,1,0
eng_test_track_c_02125,0,0,0,1,0
eng_test_track_c_02126,0,1,0,1,0
eng_test_track_c_02127,1,0,0,0,1
eng_test_track_c_02128,1,0,0,0,0
eng_test_track_c_02129,1,0,0,0,0
eng_test_track_c_02130,0,0,1,1,1
eng_test_track_c_02131,1,0,0,0,0
eng_test_track_c_02132,0,1,1,1,1
eng_test_track_c_02133,1,0,0,0,0
eng_test_track_c_02134,0,0,0,1,1
eng_test_track_c_02135,0,1,0,1,0
eng_test_track_c_02136,0,0,0,1,1
eng_test_track_c_02137,0,0,0,1,1
eng_test_track_c_02138,0,0,0,1,0
eng_test_track_c_02139,1,0,0,0,0
eng_test_track_c_02140,0,0,0,0,1
eng_test_track_c_02141,1,0,0,0,0
eng_test_track_c_02142,0,0,0,1,1
eng_test_track_c_02143,0,1,0,0,0
eng_test_track_c_02144,0,0,0,1,0
eng_test_track_c_02145,0,1,0,1,0
eng_test_track_c_02146,0,1,1,1,0
eng_test_track_c_02147,0,1,0,1,0
eng_test_track_c_02148,0,0,0,0,1
eng_test_track_c_02149,0,0,0,0,0
eng_test_track_c_02150,0,0,0,0,1
eng_test_track_c_02151,0,0,0,1,1
eng_test_track_c_02152,0,0,0,0,0
eng_test_track_c_02153,0,1,0,1,0
eng_test_track_c_02154,1,1,0,0,0
eng_test_track_c_02155,0,0,0,1,1
eng_test_track_c_02156,0,0,0,1,0
eng_test_track_c_02157,0,1,0,1,1
eng_test_track_c_02158,0,0,0,1,1
eng_test_track_c_02159,0,0,1,0,0
eng_test_track_c_02160,1,0,0,0,0
eng_test_track_c_02161,0,1,0,1,0
eng_test_track_c_02162,1,0,0,0,0
eng_test_track_c_02163,0,0,0,0,0
eng_test_track_c_02164,0,0,0,1,1
eng_test_track_c_02165,0,0,0,0,0
eng_test_track_c_02166,0,1,1,0,0
eng_test_track_c_02167,1,0,0,0,0
eng_test_track_c_02168,1,0,0,0,0
eng_test_track_c_02169,0,1,0,1,0
eng_test_track_c_02170,1,0,0,0,0
eng_test_track_c_02171,1,0,0,0,0
eng_test_track_c_02172,0,1,0,1,1
eng_test_track_c_02173,0,0,1,0,0
eng_test_track_c_02174,0,0,0,0,0
eng_test_track_c_02175,0,1,0,0,0
eng_test_track_c_02176,0,0,0,0,0
eng_test_track_c_02177,0,0,0,0,0
eng_test_track_c_02178,0,1,0,1,0
eng_test_track_c_02179,0,1,0,1,0
eng_test_track_c_02180,0,0,0,1,0
eng_test_track_c_02181,0,0,0,1,0
eng_test_track_c_02182,0,1,0,1,0
eng_test_track_c_02183,0,0,0,0,0
eng_test_track_c_02184,0,0,0,0,0
eng_test_track_c_02185,0,1,0,1,1
eng_test_track_c_02186,1,0,0,0,0
eng_test_track_c_02187,1,0,0,0,0
eng_test_track_c_02188,0,0,0,1,1
eng_test_track_c_02189,0,1,1,1,0
eng_test_track_c_02190,1,0,0,1,0
eng_test_track_c_02191,1,0,0,0,0
eng_test_track_c_02192,0,0,0,1,1
eng_test_track_c_02193,1,0,0,0,1
eng_test_track_c_02194,0,0,0,0,0
eng_test_track_c_02195,1,0,0,0,0
eng_test_track_c_02196,1,0,0,0,0
eng_test_track_c_02197,0,1,0,1,0
eng_test_track_c_02198,1,0,0,0,0
eng_test_track_c_02199,0,1,0,1,0
eng_test_track_c_02200,0,0,0,1,1
eng_test_track_c_02201,0,0,1,0,0
eng_test_track_c_02202,1,0,0,1,1
eng_test_track_c_02203,1,0,0,0,1
eng_test_track_c_02204,0,0,0,0,0
eng_test_track_c_02205,0,1,0,0,0
eng_test_track_c_02206,0,1,0,1,0
eng_test_track_c_02207,0,0,0,1,0
eng_test_track_c_02208,1,0,0,0,0
eng_test_track_c_02209,1,0,1,0,0
eng_test_track_c_02210,0,1,0,1,1
eng_test_track_c_02211,0,1,0,1,0
eng_test_track_c_02212,1,1,1,1,1
eng_test_track_c_02213,0,0,0,1,0
eng_test_track_c_02214,1,0,0,1,0
eng_test_track_c_02215,0,1,0,1,0
eng_test_track_c_02216,1,0,0,0,0
eng_test_track_c_02217,0,1,0,0,0
eng_test_track_c_02218,0,1,0,1,0
eng_test_track_c_02219,0,0,0,1,1
eng_test_track_c_02220,0,1,0,1,0
eng_test_track_c_02221,1,0,0,0,0
eng_test_track_c_02222,0,1,1,1,0
eng_test_track_c_02223,0,0,0,1,0
eng_test_track_c_02224,1,0,0,0,0
eng_test_track_c_02225,0,1,1,1,0
eng_test_track_c_02226,0,0,0,0,1
eng_test_track_c_02227,0,1,0,0,0
eng_test_track_c_02228,1,0,0,1,0
eng_test_track_c_02229,0,1,0,1,1
eng_test_track_c_02230,0,1,0,1,0
eng_test_track_c_02231,0,0,0,1,1
eng_test_track_c_02232,0,0,0,1,0
eng_test_track_c_02233,1,0,0,0,0
eng_test_track_c_02234,0,0,1,0,0
eng_test_track_c_02235,0,0,1,1,0
eng_test_track_c_02236,0,0,0,1,1
eng_test_track_c_02237,0,0,0,1,0
eng_test_track_c_02238,0,0,0,1,0
eng_test_track_c_02239,0,0,0,0,0
eng_test_track_c_02240,0,0,1,1,1
eng_test_track_c_02241,0,0,0,0,0
eng_test_track_c_02242,0,0,0,0,0
eng_test_track_c_02243,0,1,0,0,0
eng_test_track_c_02244,1,0,0,0,0
eng_test_track_c_02245,0,0,1,1,0
eng_test_track_c_02246,0,0,0,1,1
eng_test_track_c_02247,0,1,1,1,0
eng_test_track_c_02248,0,1,0,0,0
eng_test_track_c_02249,0,0,0,1,0
eng_test_track_c_02250,1,0,0,0,0
eng_test_track_c_02251,0,1,0,1,1
eng_test_track_c_02252,0,1,0,0,0
eng_test_track_c_02253,1,0,0,0,1
eng_test_track_c_02254,0,1,0,1,1
eng_test_track_c_02255,0,1,0,1,0
eng_test_track_c_02256,1,0,0,0,0
eng_test_track_c_02257,1,0,0,0,0
eng_test_track_c_02258,1,0,0,1,0
eng_test_track_c_02259,0,0,0,1,0
eng_test_track_c_02260,0,1,0,1,1
eng_test_track_c_02261,0,0,0,1,0
eng_test_track_c_02262,0,0,0,0,1
eng_test_track_c_02263,0,0,1,1,0
eng_test_track_c_02264,0,0,0,1,0
eng_test_track_c_02265,0,0,0,1,1
eng_test_track_c_02266,0,0,0,0,0
eng_test_track_c_02267,0,1,0,1,0
eng_test_track_c_02268,0,0,0,1,1
eng_test_track_c_02269,0,1,0,1,0
eng_test_track_c_02270,1,0,0,0,0
eng_test_track_c_02271,0,0,0,1,0
eng_test_track_c_02272,0,0,0,1,0
eng_test_track_c_02273,1,0,0,0,0
eng_test_track_c_02274,0,1,0,1,0
eng_test_track_c_02275,0,1,0,1,0
eng_test_track_c_02276,0,0,0,1,0
eng_test_track_c_02277,1,0,0,0,0
eng_test_track_c_02278,1,0,0,0,1
eng_test_track_c_02279,1,0,0,0,1
eng_test_track_c_02280,1,0,0,0,0
eng_test_track_c_02281,0,1,0,1,0
eng_test_track_c_02282,0,1,0,0,0
eng_test_track_c_02283,0,0,1,1,0
eng_test_track_c_02284,0,0,1,1,0
eng_test_track_c_02285,0,0,0,1,1
eng_test_track_c_02286,0,1,0,1,0
eng_test_track_c_02287,0,1,0,0,0
eng_test_track_c_02288,0,0,0,1,1
eng_test_track_c_02289,0,0,0,0,0
eng_test_track_c_02290,0,0,0,1,0
eng_test_track_c_02291,1,0,0,0,0
eng_test_track_c_02292,1,0,0,0,1
eng_test_track_c_02293,0,1,0,1,0
eng_test_track_c_02294,1,0,0,0,0
eng_test_track_c_02295,0,0,0,1,0
eng_test_track_c_02296,0,0,0,0,0
eng_test_track_c_02297,0,0,0,1,0
eng_test_track_c_02298,0,1,1,1,0
eng_test_track_c_02299,1,0,0,1,0
eng_test_track_c_02300,0,1,0,1,0
eng_test_track_c_02301,1,0,0,1,0
eng_test_track_c_02302,0,0,1,0,0
eng_test_track_c_02303,0,0,0,1,1
eng_test_track_c_02304,0,0,0,1,0
eng_test_track_c_02305,0,1,0,1,0
eng_test_track_c_02306,1,0,0,0,0
eng_test_track_c_02307,0,0,0,1,0
eng_test_track_c_02308,0,0,0,1,0
eng_test_track_c_02309,0,0,0,1,0
eng_test_track_c_02310,0,1,0,1,1
eng_test_track_c_02311,0,0,1,1,0
eng_test_track_c_02312,0,1,0,1,1
eng_test_track_c_02313,0,0,0,1,1
eng_test_track_c_02314,0,0,1,0,0
eng_test_track_c_02315,0,1,0,0,0
eng_test_track_c_02316,0,1,1,1,1
eng_test_track_c_02317,1,0,0,0,0
eng_test_track_c_02318,0,1,1,1,1
eng_test_track_c_02319,0,0,0,1,1
eng_test_track_c_02320,0,0,0,1,1
eng_test_track_c_02321,1,0,0,0,0
eng_test_track_c_02322,0,0,0,0,1
eng_test_track_c_02323,1,0,0,0,0
eng_test_track_c_02324,0,1,1,1,0
eng_test_track_c_02325,0,0,0,1,1
eng_test_track_c_02326,1,0,0,0,1
eng_test_track_c_02327,1,0,0,1,0
eng_test_track_c_02328,0,0,0,0,0
eng_test_track_c_02329,0,1,0,0,0
eng_test_track_c_02330,1,0,0,0,0
eng_test_track_c_02331,0,0,0,1,1
eng_test_track_c_02332,0,0,0,0,0
eng_test_track_c_02333,0,0,0,1,0
eng_test_track_c_02334,0,1,0,0,0
eng_test_track_c_02335,0,1,0,1,0
eng_test_track_c_02336,1,0,0,0,0
eng_test_track_c_02337,0,1,0,1,0
eng_test_track_c_02338,1,0,0,0,0
eng_test_track_c_02339,1,0,0,0,0
eng_test_track_c_02340,0,0,0,1,0
eng_test_track_c_02341,0,0,0,1,1
eng_test_track_c_02342,1,0,0,0,0
eng_test_track_c_02343,1,0,0,0,0
eng_test_track_c_02344,0,0,0,0,0
eng_test_track_c_02345,0,1,1,1,1
eng_test_track_c_02346,0,1,0,1,0
eng_test_track_c_02347,0,1,0,1,0
eng_test_track_c_02348,0,1,0,1,0
eng_test_track_c_02349,0,1,1,1,1
eng_test_track_c_02350,1,0,0,0,1
eng_test_track_c_02351,0,0,0,0,0
eng_test_track_c_02352,0,0,1,0,0
eng_test_track_c_02353,1,0,0,0,0
eng_test_track_c_02354,0,0,0,1,1
eng_test_track_c_02355,0,1,0,1,0
eng_test_track_c_02356,0,0,0,1,0
eng_test_track_c_02357,1,0,0,0,0
eng_test_track_c_02358,0,1,0,1,0
eng_test_track_c_02359,1,0,0,0,0
eng_test_track_c_02360,0,1,0,1,0
eng_test_track_c_02361,0,0,0,1,1
eng_test_track_c_02362,1,0,0,0,1
eng_test_track_c_02363,0,1,0,1,0
eng_test_track_c_02364,0,0,1,1,1
eng_test_track_c_02365,1,0,0,0,0
eng_test_track_c_02366,0,0,0,1,1
eng_test_track_c_02367,0,1,0,1,1
eng_test_track_c_02368,1,0,0,0,0
eng_test_track_c_02369,0,1,0,1,0
eng_test_track_c_02370,1,0,0,0,1
eng_test_track_c_02371,0,1,0,1,0
eng_test_track_c_02372,0,0,0,0,1
eng_test_track_c_02373,0,0,0,1,0
eng_test_track_c_02374,0,0,0,0,0
eng_test_track_c_02375,0,0,0,0,0
eng_test_track_c_02376,0,0,0,1,0
eng_test_track_c_02377,0,0,0,0,1
eng_test_track_c_02378,0,0,0,1,0
eng_test_track_c_02379,0,1,0,1,0
eng_test_track_c_02380,0,0,0,1,0
eng_test_track_c_02381,0,0,0,0,0
eng_test_track_c_02382,0,0,0,0,0
eng_test_track_c_02383,1,0,0,0,1
eng_test_track_c_02384,0,0,0,0,0
eng_test_track_c_02385,1,0,0,0,0
eng_test_track_c_02386,1,0,0,0,0
eng_test_track_c_02387,0,1,0,1,0
eng_test_track_c_02388,0,1,0,1,1
eng_test_track_c_02389,0,0,0,1,1
eng_test_track_c_02390,0,0,1,0,1
eng_test_track_c_02391,1,1,0,0,0
eng_test_track_c_02392,0,0,0,1,0
eng_test_track_c_02393,1,0,0,0,0
eng_test_track_c_02394,0,1,0,1,1
eng_test_track_c_02395,0,0,0,1,1
eng_test_track_c_02396,0,1,0,1,0
eng_test_track_c_02397,1,0,0,0,0
eng_test_track_c_02398,0,1,1,1,1
eng_test_track_c_02399,0,1,0,0,0
eng_test_track_c_02400,0,1,0,1,0
eng_test_track_c_02401,0,0,0,0,0
eng_test_track_c_02402,0,1,0,1,0
eng_test_track_c_02403,0,1,0,1,0
eng_test_track_c_02404,0,1,0,1,0
eng_test_track_c_02405,0,0,0,1,0
eng_test_track_c_02406,1,1,0,1,0
eng_test_track_c_02407,0,0,1,0,0
eng_test_track_c_02408,0,0,0,1,0
eng_test_track_c_02409,0,0,0,0,0
eng_test_track_c_02410,0,0,0,1,1
eng_test_track_c_02411,1,0,0,0,0
eng_test_track_c_02412,0,0,0,0,1
eng_test_track_c_02413,0,1,0,1,1
eng_test_track_c_02414,0,0,0,0,0
eng_test_track_c_02415,0,1,1,1,1
eng_test_track_c_02416,0,0,0,0,0
eng_test_track_c_02417,0,0,0,1,0
eng_test_track_c_02418,0,0,0,1,1
eng_test_track_c_02419,0,1,0,1,1
eng_test_track_c_02420,0,1,0,1,1
eng_test_track_c_02421,0,0,0,0,0
eng_test_track_c_02422,0,0,0,0,1
eng_test_track_c_02423,0,1,0,1,0
eng_test_track_c_02424,0,1,1,1,0
eng_test_track_c_02425,0,0,0,1,1
eng_test_track_c_02426,0,1,0,1,0
eng_test_track_c_02427,1,0,0,0,1
eng_test_track_c_02428,0,0,1,0,0
eng_test_track_c_02429,0,0,0,1,1
eng_test_track_c_02430,0,0,1,1,0
eng_test_track_c_02431,0,1,0,1,1
eng_test_track_c_02432,0,1,0,1,0
eng_test_track_c_02433,0,0,0,1,1
eng_test_track_c_02434,1,0,0,0,0
eng_test_track_c_02435,0,0,0,0,0
eng_test_track_c_02436,0,1,0,1,1
eng_test_track_c_02437,1,0,0,0,0
eng_test_track_c_02438,0,1,1,1,0
eng_test_track_c_02439,0,0,0,0,0
eng_test_track_c_02440,0,0,0,0,0
eng_test_track_c_02441,0,0,0,1,1
eng_test_track_c_02442,0,0,0,0,0
eng_test_track_c_02443,0,1,0,1,0
eng_test_track_c_02444,0,1,0,1,0
eng_test_track_c_02445,0,0,0,0,0
eng_test_track_c_02446,0,1,1,1,0
eng_test_track_c_02447,0,1,0,0,0
eng_test_track_c_02448,0,0,0,0,0
eng_test_track_c_02449,0,0,0,0,1
eng_test_track_c_02450,0,1,0,0,0
eng_test_track_c_02451,0,1,0,0,0
eng_test_track_c_02452,0,0,0,1,1
eng_test_track_c_02453,0,0,0,0,0
eng_test_track_c_02454,1,0,0,0,0
eng_test_track_c_02455,0,1,0,1,1
eng_test_track_c_02456,1,0,0,0,0
eng_test_track_c_02457,1,0,0,0,0
eng_test_track_c_02458,1,0,0,0,0
eng_test_track_c_02459,0,0,0,0,0
eng_test_track_c_02460,0,1,0,1,0
eng_test_track_c_02461,0,0,1,1,0
eng_test_track_c_02462,1,0,0,0,0
eng_test_track_c_02463,0,1,0,1,0
eng_test_track_c_02464,0,0,0,1,0
eng_test_track_c_02465,0,1,0,1,0
eng_test_track_c_02466,0,0,0,1,0
eng_test_track_c_02467,0,0,1,0,0
eng_test_track_c_02468,0,0,0,1,1
eng_test_track_c_02469,0,0,0,1,0
eng_test_track_c_02470,1,0,0,0,1
eng_test_track_c_02471,0,0,0,1,0
eng_test_track_c_02472,1,0,0,0,0
eng_test_track_c_02473,0,0,1,1,0
eng_test_track_c_02474,0,0,0,1,0
eng_test_track_c_02475,0,0,0,1,1
eng_test_track_c_02476,0,1,0,1,1
eng_test_track_c_02477,0,0,1,1,0
eng_test_track_c_02478,0,1,0,1,1
eng_test_track_c_02479,0,0,1,0,0
eng_test_track_c_02480,1,0,0,0,0
eng_test_track_c_02481,1,0,0,0,0
eng_test_track_c_02482,0,1,0,1,0
eng_test_track_c_02483,0,0,0,1,0
eng_test_track_c_02484,0,1,0,0,0
eng_test_track_c_02485,0,0,0,1,1
eng_test_track_c_02486,1,0,0,0,0
eng_test_track_c_02487,0,1,0,1,0
eng_test_track_c_02488,0,1,0,1,0
eng_test_track_c_02489,0,0,0,0,0
eng_test_track_c_02490,0,0,0,1,0
eng_test_track_c_02491,0,1,0,0,1
eng_test_track_c_02492,0,1,0,1,1
eng_test_track_c_02493,0,1,0,1,0
eng_test_track_c_02494,1,0,0,0,0
eng_test_track_c_02495,0,0,0,0,1
eng_test_track_c_02496,0,1,0,1,0
eng_test_track_c_02497,1,0,0,0,0
eng_test_track_c_02498,0,1,0,0,1
eng_test_track_c_02499,1,0,0,0,1
eng_test_track_c_02500,0,0,0,0,0
eng_test_track_c_02501,0,1,0,0,0
eng_test_track_c_02502,1,0,0,0,1
eng_test_track_c_02503,0,0,0,1,0
eng_test_track_c_02504,1,0,0,0,0
eng_test_track_c_02505,1,0,0,0,1
eng_test_track_c_02506,1,0,0,0,0
eng_test_track_c_02507,0,0,0,1,0
eng_test_track_c_02508,0,0,0,0,0
eng_test_track_c_02509,0,0,0,0,0
eng_test_track_c_02510,0,0,0,0,0
eng_test_track_c_02511,0,0,0,0,0
eng_test_track_c_02512,0,0,1,0,0
eng_test_track_c_02513,0,1,0,1,1
eng_test_track_c_02514,1,0,0,1,1
eng_test_track_c_02515,0,0,0,0,1
eng_test_track_c_02516,0,1,0,1,1
eng_test_track_c_02517,0,1,1,0,0
eng_test_track_c_02518,0,0,0,0,1
eng_test_track_c_02519,0,0,0,0,0
eng_test_track_c_02520,1,0,0,0,0
eng_test_track_c_02521,0,0,0,0,0
eng_test_track_c_02522,1,0,0,0,0
eng_test_track_c_02523,1,0,0,1,0
eng_test_track_c_02524,0,0,0,1,1
eng_test_track_c_02525,0,1,0,1,1
eng_test_track_c_02526,1,0,0,0,0
eng_test_track_c_02527,1,0,0,0,0
eng_test_track_c_02528,0,0,0,0,0
eng_test_track_c_02529,0,1,0,1,0
eng_test_track_c_02530,1,0,0,0,1
eng_test_track_c_02531,0,0,0,1,1
eng_test_track_c_02532,0,1,0,0,0
eng_test_track_c_02533,0,0,0,1,1
eng_test_track_c_02534,0,1,0,1,1
eng_test_track_c_02535,0,0,0,0,0
eng_test_track_c_02536,0,0,0,0,0
eng_test_track_c_02537,1,0,0,0,0
eng_test_track_c_02538,0,0,0,0,0
eng_test_track_c_02539,1,0,0,0,0
eng_test_track_c_02540,0,0,0,0,0
eng_test_track_c_02541,0,0,1,1,0
eng_test_track_c_02542,0,0,0,0,0
eng_test_track_c_02543,0,1,0,1,0
eng_test_track_c_02544,0,0,0,0,0
eng_test_track_c_02545,0,0,1,1,0
eng_test_track_c_02546,0,1,0,1,0
eng_test_track_c_02547,0,0,0,1,0
eng_test_track_c_02548,0,1,1,1,0
eng_test_track_c_02549,0,0,0,0,0
eng_test_track_c_02550,0,0,0,0,0
eng_test_track_c_02551,0,0,1,1,1
eng_test_track_c_02552,0,1,0,1,0
eng_test_track_c_02553,0,1,0,1,0
eng_test_track_c_02554,0,0,0,0,1
eng_test_track_c_02555,0,0,0,1,0
eng_test_track_c_02556,0,0,0,1,0
eng_test_track_c_02557,1,0,0,0,0
eng_test_track_c_02558,0,0,0,1,1
eng_test_track_c_02559,0,0,1,1,0
eng_test_track_c_02560,1,0,0,0,0
eng_test_track_c_02561,0,1,0,1,0
eng_test_track_c_02562,0,0,0,0,0
eng_test_track_c_02563,0,1,0,1,0
eng_test_track_c_02564,0,0,0,0,0
eng_test_track_c_02565,0,0,1,1,1
eng_test_track_c_02566,0,0,0,0,0
eng_test_track_c_02567,1,0,0,0,0
eng_test_track_c_02568,0,1,0,1,0
eng_test_track_c_02569,1,0,0,1,0
eng_test_track_c_02570,0,0,0,1,0
eng_test_track_c_02571,1,0,0,0,0
eng_test_track_c_02572,0,0,0,1,0
eng_test_track_c_02573,0,0,0,0,1
eng_test_track_c_02574,0,0,0,1,1
eng_test_track_c_02575,1,0,0,0,0
eng_test_track_c_02576,0,0,0,0,0
eng_test_track_c_02577,0,0,1,1,0
eng_test_track_c_02578,0,1,0,1,0
eng_test_track_c_02579,1,0,0,0,1
eng_test_track_c_02580,1,0,0,0,1
eng_test_track_c_02581,0,0,0,0,1
eng_test_track_c_02582,1,0,0,0,0
eng_test_track_c_02583,1,0,0,0,0
eng_test_track_c_02584,0,1,0,1,0
eng_test_track_c_02585,1,0,0,0,0
eng_test_track_c_02586,0,1,0,1,0
eng_test_track_c_02587,0,1,0,1,0
eng_test_track_c_02588,0,0,1,1,1
eng_test_track_c_02589,0,0,0,1,0
eng_test_track_c_02590,0,0,0,0,0
eng_test_track_c_02591,0,0,0,0,1
eng_test_track_c_02592,0,1,0,0,0
eng_test_track_c_02593,1,0,0,0,0
eng_test_track_c_02594,1,0,0,0,0
eng_test_track_c_02595,1,0,0,0,1
eng_test_track_c_02596,1,0,0,0,0
eng_test_track_c_02597,0,1,0,1,0
eng_test_track_c_02598,0,1,0,1,0
eng_test_track_c_02599,0,0,0,1,1
eng_test_track_c_02600,1,0,0,0,0
eng_test_track_c_02601,1,0,0,0,0
eng_test_track_c_02602,0,0,0,1,0
eng_test_track_c_02603,1,0,0,0,0
eng_test_track_c_02604,0,1,0,1,0
eng_test_track_c_02605,1,0,0,0,0
eng_test_track_c_02606,0,1,0,0,1
eng_test_track_c_02607,0,0,1,1,1
eng_test_track_c_02608,0,0,0,1,1
eng_test_track_c_02609,0,1,0,1,0
eng_test_track_c_02610,0,1,0,0,0
eng_test_track_c_02611,0,1,0,1,0
eng_test_track_c_02612,0,0,0,0,0
eng_test_track_c_02613,0,1,0,1,0
eng_test_track_c_02614,0,0,0,1,0
eng_test_track_c_02615,1,0,0,0,0
eng_test_track_c_02616,0,0,0,1,0
eng_test_track_c_02617,1,0,0,0,0
eng_test_track_c_02618,0,1,1,1,1
eng_test_track_c_02619,0,0,0,0,0
eng_test_track_c_02620,0,1,0,1,0
eng_test_track_c_02621,1,0,0,0,0
eng_test_track_c_02622,0,1,0,1,0
eng_test_track_c_02623,1,0,0,0,0
eng_test_track_c_02624,0,0,0,1,1
eng_test_track_c_02625,1,0,0,0,0
eng_test_track_c_02626,0,0,1,0,0
eng_test_track_c_02627,0,0,0,1,1
eng_test_track_c_02628,1,0,0,1,1
eng_test_track_c_02629,0,1,0,1,0
eng_test_track_c_02630,0,1,0,1,0
eng_test_track_c_02631,0,0,0,1,1
eng_test_track_c_02632,0,0,0,1,0
eng_test_track_c_02633,0,1,0,1,0
eng_test_track_c_02634,0,1,0,1,0
eng_test_track_c_02635,0,0,0,1,0
eng_test_track_c_02636,1,0,0,0,0
eng_test_track_c_02637,0,0,1,1,0
eng_test_track_c_02638,0,1,0,0,1
eng_test_track_c_02639,1,0,0,0,0
eng_test_track_c_02640,0,0,1,1,0
eng_test_track_c_02641,1,0,0,0,0
eng_test_track_c_02642,0,1,1,1,0
eng_test_track_c_02643,0,1,0,1,0
eng_test_track_c_02644,0,0,0,1,1
eng_test_track_c_02645,1,0,0,0,0
eng_test_track_c_02646,0,1,0,0,0
eng_test_track_c_02647,0,0,0,0,1
eng_test_track_c_02648,0,0,0,1,0
eng_test_track_c_02649,1,0,0,1,1
eng_test_track_c_02650,0,1,0,0,0
eng_test_track_c_02651,1,0,0,0,0
eng_test_track_c_02652,1,0,0,0,0
eng_test_track_c_02653,0,1,0,1,0
eng_test_track_c_02654,0,1,0,1,1
eng_test_track_c_02655,1,0,0,0,0
eng_test_track_c_02656,1,0,0,0,0
eng_test_track_c_02657,0,0,1,1,0
eng_test_track_c_02658,1,0,0,0,0
eng_test_track_c_02659,0,1,1,1,0
eng_test_track_c_02660,0,0,0,0,0
eng_test_track_c_02661,0,0,0,1,0
eng_test_track_c_02662,0,1,0,1,0
eng_test_track_c_02663,0,1,0,0,0
eng_test_track_c_02664,0,0,1,0,0
eng_test_track_c_02665,0,0,0,1,0
eng_test_track_c_02666,0,1,0,1,0
eng_test_track_c_02667,0,0,0,1,0
eng_test_track_c_02668,0,0,0,0,0
eng_test_track_c_02669,0,0,0,1,1
eng_test_track_c_02670,0,1,0,1,1
eng_test_track_c_02671,0,1,0,1,0
